gsis_id,season,source,pass_yards,pass_tds,interceptions,rush_yards,rush_tds,receptions,rec_yards,rec_tds,points
00-0038117,2026,espn,0.0,0.0,0.0,22.48606381,0.149844405,78.83050639,823.7975711,1.949095108,176.052506959
00-0038120,2026,espn,0.0,0.0,0.0,1164.494381,7.57488006,52.12797766,439.2716525,2.726786478,274.314580238
00-0038121,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038122,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038123,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038124,2026,espn,0.0,0.0,0.0,13.08778119,0.130383747,54.83741709,866.0696033,7.02807225,185.703891521
00-0038125,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038127,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038128,2026,espn,3560.081463,13.20613154,10.38155076,546.297208,3.407013782,0.0,0.0,0.0,249.536486652
00-0038129,2026,espn,0.0,0.0,0.0,0.0,0.0,44.53227343,440.2335049,2.273686049,102.197740214
00-0038133,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038134,2026,espn,0.0,0.0,0.0,1239.149125,9.127251247,48.376616,377.2484364,1.698835103,274.97289024
00-0038135,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038136,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038142,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038152,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038354,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038359,2026,espn,0.0,0.0,0.0,0.0,0.0,3.584145716,44.4061988,0.323537455,9.965990326
00-0038386,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038387,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038390,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038393,2026,espn,0.0,0.0,0.0,0.0,0.0,39.51069688,517.739889,2.921772925,108.81532332999998
00-0038398,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038400,2026,espn,153.037515,0.952789082,0.49300318,3.738889132,0.037098543,0.0,0.0,0.0,9.5431307392
00-0038407,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038408,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038412,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038416,2026,espn,155.9210144,1.030618256,0.547809099,5.914932108,0.075787294,0.0,0.0,0.0,10.3099123768
00-0038428,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038440,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038454,2026,espn,0.0,0.0,0.0,392.5512443,2.423448412,20.04787029,156.9496609,0.775071318,94.18907919000002
00-0038463,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038476,2026,espn,149.9229784,0.989246451,0.408030532,9.499078651,0.066808991,0.0,0.0,0.0,10.488605687100002
00-0038493,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038504,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038505,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038519,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038541,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038542,2026,espn,0.0,0.0,0.0,1372.369524,8.426185497,75.7739192,707.6405496,3.378049748,354.60033803
00-0038542,2026,fantasypros,,,,1392.1,8.8,77.3,705.2,3.5,360.83000000000004
00-0038543,2026,espn,0.0,0.0,0.0,25.16849967,0.165365773,116.729519,1569.061053,8.537261532,328.368238097
00-0038543,2026,fantasypros,,,,30.4,0.1,110.9,1570.0,9.5,328.54
00-0038544,2026,espn,0.0,0.0,0.0,10.82542623,0.086321683,52.80115136,777.8342653,5.637350708,166.009154859
00-0038545,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038546,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038547,2026,espn,0.0,0.0,0.0,0.0,0.0,11.36835413,110.062888,0.894588434,27.742173534
00-0038549,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038551,2026,espn,0.0,0.0,0.0,99.88754784,0.497170402,1.512485768,10.8909709,0.040957179,15.819103128
00-0038552,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038553,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038554,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038555,2026,espn,0.0,0.0,0.0,372.7885755,3.35722587,3.631915892,28.66748398,0.141138294,64.767706824
00-0038556,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038557,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038558,2026,espn,0.0,0.0,0.0,0.0,0.0,30.98281438,305.2940842,1.905524107,72.945367442
00-0038559,2026,espn,0.0,0.0,0.0,0.0,0.0,70.58011708,860.2652104,3.39975217,177.00515114
00-0038560,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038562,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038563,2026,espn,0.0,0.0,0.0,57.28700192,0.315831949,48.41165755,658.2711669,2.518581285,136.97395383600002
00-0038565,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038567,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038570,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038573,2026,espn,0.0,0.0,0.0,11.02414589,0.065176303,3.491311725,38.09321772,0.272270008,10.427725952
00-0038574,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038576,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038577,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038578,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038579,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038588,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038589,2026,espn,0.0,0.0,0.0,0.0,0.0,3.613304028,32.95249145,0.317435382,8.813165464999999
00-0038591,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038594,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038596,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038597,2026,espn,0.0,0.0,0.0,1038.346613,7.392936046,64.27837336,434.8893576,2.850266189,273.06118383
00-0038597,2026,fantasypros,,,,1037.5,7.8,63.8,427.6,4.0,281.11
00-0038599,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038600,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038603,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038605,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038606,2026,espn,0.0,0.0,0.0,38.93720773,0.267125261,63.75868294,850.5497659,5.179999423,185.39012840700002
00-0038608,2026,espn,0.0,0.0,0.0,0.0,0.0,40.79581649,527.7128277,2.847330117,110.65107996200001
00-0038610,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038611,2026,espn,0.0,0.0,0.0,432.2840562,3.408158472,4.12126679,29.47608715,0.158677859,71.69829911100001
00-0038612,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038616,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038618,2026,espn,0.0,0.0,0.0,12.42063648,0.067136137,18.71743545,229.7477046,1.102336083,49.951102878
00-0038619,2026,espn,0.0,0.0,0.0,11.08179836,0.086161582,20.51104496,234.8247504,2.114248818,58.304162235999996
00-0038621,2026,espn,0.0,0.0,0.0,21.41437797,0.153774362,30.20872554,365.3044202,2.027665598,81.96924511699999
00-0038623,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038625,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038640,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038642,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038646,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038653,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038679,2026,espn,0.0,0.0,0.0,0.0,0.0,4.026212432,52.11938592,0.293815014,11.001041108
00-0038685,2026,espn,0.0,0.0,0.0,98.29256205,0.61645554,11.78750463,82.52146993,0.429688426,36.145771624
00-0038694,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038703,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038705,2026,espn,0.0,0.0,0.0,255.8980836,1.404278175,15.72931196,108.5337068,0.616828088,64.29912857800001
00-0038710,2026,espn,0.0,0.0,0.0,0.0,0.0,3.569428035,31.66713793,0.171408193,7.764590986
00-0038711,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038715,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038720,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038738,2026,espn,0.0,0.0,0.0,56.50389202,0.441159328,8.573895639,61.61839617,0.353202545,25.152295695999996
00-0038742,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038764,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038765,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038778,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038781,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038783,2026,espn,0.0,0.0,0.0,0.0,0.0,7.826207862,68.77636118,0.673364189,18.744029114
00-0038791,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038795,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038797,2026,espn,0.0,0.0,0.0,47.95940742,0.413926867,1.353837865,10.2550075,0.053153613,9.977762236999999
00-0038807,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038809,2026,espn,0.0,0.0,0.0,0.0,0.0,6.965667122,65.27153131,0.329573615,15.470261943
00-0038820,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038839,2026,espn,0.0,0.0,0.0,0.0,0.0,3.276224891,41.77382673,0.391366989,9.801809498
00-0038840,2026,espn,0.0,0.0,0.0,0.0,0.0,3.298578461,36.06958067,0.161428617,7.874108230000001
00-0038851,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038890,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038896,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038905,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038922,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038933,2026,espn,0.0,0.0,0.0,0.0,0.0,59.27194033,697.3802872,4.429532013,155.587161128
00-0038935,2026,espn,0.0,0.0,0.0,0.0,0.0,59.07150886,598.6881311,3.995479734,142.91320037399998
00-0038937,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038940,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038951,2026,espn,0.0,0.0,0.0,182.2238722,2.42671692,1.983687461,14.39579822,0.081366652,36.694155935
00-0038953,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038966,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038976,2026,espn,0.0,0.0,0.0,45.17141263,0.315711019,24.12393755,273.1064565,1.614254866,67.531519773
00-0038977,2026,espn,0.0,0.0,0.0,44.674251,0.198361075,34.49168614,415.1530803,2.405023173,96.09472475799998
00-0038978,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038979,2026,espn,0.0,0.0,0.0,0.0,0.0,3.002157631,33.8750132,0.178908824,7.463111895000001
00-0038980,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038982,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038994,2026,espn,0.0,0.0,0.0,14.42924058,0.112905969,60.49290662,770.2797761,5.1847631,170.749822702
00-0038995,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038996,2026,espn,0.0,0.0,0.0,8.438360411,0.136918732,71.38281822,818.3822161,4.394740125,181.2548290131
00-0038997,2026,espn,0.0,0.0,0.0,10.69145685,0.086517391,70.45222746,696.7837636,2.691326177,157.866810913
00-0039000,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039002,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039003,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039006,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039007,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039009,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039013,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039018,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039031,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039032,2026,espn,0.0,0.0,0.0,446.6986737,2.955545173,49.54259296,336.3456291,1.602133433,155.193094876
00-0039040,2026,espn,0.0,0.0,0.0,1308.482817,5.026518287,64.73209229,511.1251041,2.951569716,294.56141241800003
00-0039040,2026,fantasypros,,,,1200.2,6.0,65.2,490.7,4.0,294.29
00-0039041,2026,espn,0.0,0.0,0.0,0.0,0.0,20.90087515,182.0544044,0.67990238,43.18572987
00-0039047,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039049,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039050,2026,espn,0.0,0.0,0.0,0.0,0.0,7.233952628,70.54943348,0.629655543,18.066829234
00-0039051,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039052,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039053,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039054,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039059,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039061,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039062,2026,espn,0.0,0.0,0.0,0.0,0.0,2.857849433,40.55626808,0.251160256,8.420437777
00-0039063,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039064,2026,espn,0.0,0.0,0.0,57.3889178,0.449808609,81.70551689,1171.43662,5.506666331,240.32692031
00-0039065,2026,espn,0.0,0.0,0.0,0.0,0.0,78.31308522,786.5579942,5.354117883,189.093591938
00-0039065,2026,fantasypros,,,,,,70.4,813.9,5.5,184.79000000000002
00-0039066,2026,espn,0.0,0.0,0.0,0.0,0.0,37.03965993,363.9285017,1.311041375,81.29875835
00-0039067,2026,espn,0.0,0.0,0.0,42.82369035,0.597774997,92.65337152,1085.134256,8.800670085,261.83983664699997
00-0039067,2026,fantasypros,,,,25.6,0.9,97.9,1084.7,9.6,271.93000000000006
00-0039068,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039070,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039071,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039074,2026,espn,0.0,0.0,0.0,0.0,0.0,7.814631143,73.64288679,0.738265359,19.608511976000003
00-0039075,2026,espn,0.0,0.0,0.0,105.6800373,1.181057797,122.8706417,1590.33862,9.715987521,357.854779338
00-0039075,2026,fantasypros,,,,85.0,1.4,117.0,1539.0,9.0,341.8
00-0039107,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039108,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039110,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039111,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039112,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039137,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039138,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039139,2026,espn,0.0,0.0,0.0,1372.600184,14.45294482,67.79444065,545.9143802,3.376143098,366.62042457800004
00-0039139,2026,fantasypros,,,,1382.5,13.8,71.3,581.0,4.1,375.05000000000007
00-0039141,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039142,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039144,2026,espn,0.0,0.0,0.0,0.0,0.0,7.469582539,67.43895624,0.346307975,16.291326013000003
00-0039146,2026,espn,0.0,0.0,0.0,64.7976407,0.418738763,63.34168957,727.1664278,4.357166841,171.193530044
00-0039147,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039148,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039149,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039150,2026,espn,3639.760263,20.27604671,12.13237338,272.2850051,2.135659492,0.0,0.0,0.0,242.47230806199997
00-0039151,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039155,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039156,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039163,2026,espn,3950.009653,21.5118877,12.04594032,249.3140223,1.052107296,0.0,0.0,0.0,251.20010228599998
00-0039165,2026,espn,0.0,0.0,0.0,555.1418321,6.864540149,20.32445931,145.0348249,0.44265715,134.18530880400002
00-0039167,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039169,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039172,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039176,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039178,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039229,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039232,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039234,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039244,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039267,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039284,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039289,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039291,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039299,2026,espn,0.0,0.0,0.0,164.1430671,1.52871609,8.010250981,62.21520322,0.283339562,41.518411924999995
00-0039309,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039323,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039324,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039332,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039337,2026,espn,0.0,0.0,0.0,22.92238473,0.145378592,86.11655478,1135.211416,7.267730914,246.40859188900004
00-0039338,2026,espn,0.0,0.0,0.0,15.40766243,0.194882436,98.8530239,998.5507251,6.557770825,240.764782219
00-0039338,2026,fantasypros,,,,,,96.6,1022.9,7.5,243.89
00-0039340,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039342,2026,espn,0.0,0.0,0.0,10.74951526,0.057667193,35.85330849,417.5101686,2.570262074,94.44685247800001
00-0039343,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039344,2026,espn,0.0,0.0,0.0,809.5778836,4.337974805,32.69476371,246.6349041,1.23992816,171.78346027
00-0039345,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039346,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039347,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039352,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039353,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039354,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039355,2026,espn,0.0,0.0,0.0,0.0,0.0,6.708166773,80.26164379,0.500115102,17.735021764
00-0039356,2026,espn,0.0,0.0,0.0,0.0,0.0,19.52725859,164.2876026,1.082929318,42.453594758
00-0039359,2026,espn,0.0,0.0,0.0,9.667376299,0.104079945,15.48450342,133.4043296,0.737414295,34.840639449899996
00-0039360,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039361,2026,espn,0.0,0.0,0.0,991.2257144,5.312248151,36.81328859,294.037396,1.740157413,207.654033014
00-0039363,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039365,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039366,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039368,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039369,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039370,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039371,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039374,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039375,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039376,2026,espn,153.4551878,0.810942842,0.510192755,7.114091687,0.022588682,0.0,0.0,0.0,9.2085346307
00-0039377,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039380,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039384,2026,espn,0.0,0.0,0.0,151.1474999,0.501932605,11.92438153,86.89539622,0.411339091,41.208301318
00-0039387,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039391,2026,espn,0.0,0.0,0.0,136.3615232,1.0962485,7.840231819,63.04257126,0.371268795,36.585745035
00-0039396,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039398,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039401,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039404,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039405,2026,espn,0.0,0.0,0.0,54.06636977,0.255550828,0.0,0.0,0.0,6.939941945000001
00-0039407,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039409,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039410,2026,espn,0.0,0.0,0.0,12.44454089,0.095179518,33.78962528,383.1400064,2.662224074,89.892501561
00-0039412,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039414,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039417,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039421,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039423,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039424,2026,espn,0.0,0.0,0.0,0.0,0.0,49.51763103,544.4004074,3.378762259,124.230245324
00-0039427,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039430,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039431,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039435,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039436,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039451,2026,espn,0.0,0.0,0.0,12.71053855,0.10561692,11.74636929,114.1520854,0.430891812,27.651684077000002
00-0039454,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039465,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0039477,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
